canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json,duplicate_count,appears_in,variant_changed,effect_variants,source_ids
"""复仇者""",IS5,萨卡兹的无终奇语,rogue_4,090,3,,rogue_4_relic_legacy_82,“复仇者”,SUPER_RARE,,所有敌方单位受到的物理伤害+35%,在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。,,rogue_4_relic_legacy_82,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_82.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_82.png,是,,,,,是,,"{""id"":""rogue_4_relic_legacy_82"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_4_relic_legacy_82"",""buffs"":[{""key"":""global_buff_stack_base_one"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""enemy_damage_scale[phy]""},{""key"":""damage_scale"",""value"":1.35,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_82"",""name"":""“复仇者”"",""description"":""在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。"",""usage"":""所有敌方单位受到的物理伤害+35%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_82"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 所有敌方单位受到的物理伤害+35% || IS3: 所有敌方单位受到的物理伤害+35% || IS4: 所有敌方单位受到的物理伤害+35% || IS5: 所有敌方单位受到的物理伤害+35% || IS6: 所有敌方单位受到的物理伤害+35% || IS7: 所有敌方单位受到的物理伤害+35%,IS2:rogue_1_relic_a25 | IS3:rogue_2_relic_fight_24 | IS4:rogue_3_relic_legacy_87 | IS5:rogue_4_relic_legacy_82 | IS6:rogue_5_relic_legacy_17 | IS7:rogue_6_relic_legacy_7
"""复仇者""",IS6,岁的界园志异,rogue_5,052,3,,rogue_5_relic_legacy_17,“复仇者”,SUPER_RARE,,所有敌方单位受到的物理伤害+35%,在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。,,rogue_5_relic_legacy_17,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_17.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_17.png,是,,,,,是,,"{""id"":""rogue_5_relic_legacy_17"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_5_relic_legacy_17"",""buffs"":[{""key"":""global_buff_stack_base_one"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""enemy_damage_scale[phy]""},{""key"":""damage_scale"",""value"":1.35,""valueStr"":null}]}]}","{""id"":""rogue_5_relic_legacy_17"",""name"":""“复仇者”"",""description"":""在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。"",""usage"":""所有敌方单位受到的物理伤害+35%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_17"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 所有敌方单位受到的物理伤害+35% || IS3: 所有敌方单位受到的物理伤害+35% || IS4: 所有敌方单位受到的物理伤害+35% || IS5: 所有敌方单位受到的物理伤害+35% || IS6: 所有敌方单位受到的物理伤害+35% || IS7: 所有敌方单位受到的物理伤害+35%,IS2:rogue_1_relic_a25 | IS3:rogue_2_relic_fight_24 | IS4:rogue_3_relic_legacy_87 | IS5:rogue_4_relic_legacy_82 | IS6:rogue_5_relic_legacy_17 | IS7:rogue_6_relic_legacy_7
"""复仇者""",IS7,沉沦者的黑流树海,rogue_6,043,3,,rogue_6_relic_legacy_7,“复仇者”,SUPER_RARE,,所有敌方单位受到的物理伤害+35%,在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。,,rogue_6_relic_legacy_7,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_7.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_7.png,是,,,,,是,,"{""id"":""rogue_6_relic_legacy_7"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_7"",""buffs"":[{""key"":""global_buff_stack_base_one"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""enemy_damage_scale[phy]""},{""key"":""damage_scale"",""value"":1.35,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_7"",""name"":""“复仇者”"",""description"":""在阿斯卡纶第一次为军事委员会完成任务后，由特雷西斯亲手赠送，特蕾西娅为她安装的第一把武器。"",""usage"":""所有敌方单位受到的物理伤害+35%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_7"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",6,IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS2: 所有敌方单位受到的物理伤害+35% || IS3: 所有敌方单位受到的物理伤害+35% || IS4: 所有敌方单位受到的物理伤害+35% || IS5: 所有敌方单位受到的物理伤害+35% || IS6: 所有敌方单位受到的物理伤害+35% || IS7: 所有敌方单位受到的物理伤害+35%,IS2:rogue_1_relic_a25 | IS3:rogue_2_relic_fight_24 | IS4:rogue_3_relic_legacy_87 | IS5:rogue_4_relic_legacy_82 | IS6:rogue_5_relic_legacy_17 | IS7:rogue_6_relic_legacy_7
"""奉献""",IS4,探索者的银凇止境,rogue_3,125,3,,rogue_3_relic_fight_2,“奉献”,RARE,,远程干员攻击或治疗时，对攻击范围内一名随机敌人造成150点法术伤害,自远古以来，这一部族笃信自己掌握着有关萨米的真相：原本万物各有声音，直到“祂”代替万物言语。,,rogue_3_relic_fight_2,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_fight_2.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_fight_2.png,否,,,,,是,,"{""id"":""rogue_3_relic_fight_2"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_3_relic_fight_2"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_3_extraDamage[whenAttack]""},{""key"":""value"",""value"":150.0,""valueStr"":null},{""key"":""selector.buildable"",""value"":0.0,""valueStr"":""ranged""},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_3_relic_fight_2"",""name"":""“奉献”"",""description"":""自远古以来，这一部族笃信自己掌握着有关萨米的真相：原本万物各有声音，直到“祂”代替万物言语。"",""usage"":""远程干员攻击或治疗时，对攻击范围内一名随机敌人造成150点法术伤害"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_fight_2"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",2,IS4 / IS6,是,IS4: 远程干员攻击或治疗时，对攻击范围内一名随机敌人造成150点法术伤害 || IS6: 远程干员攻击或治疗时，对攻击范围内一名随机敌人造成300点法术伤害,IS4:rogue_3_relic_fight_2 | IS6:rogue_5_relic_legacy_79
"""奉献""",IS6,岁的界园志异,rogue_5,072,3,,rogue_5_relic_legacy_79,“奉献”,RARE,,远程干员攻击或治疗时，对攻击范围内一名随机敌人造成300点法术伤害,自远古以来，这一部族笃信自己掌握着有关萨米的真相：原本万物各有声音，直到“祂”代替万物言语。,,rogue_5_relic_legacy_79,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_5_relic_legacy_79.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_5/rogue_5_relic_legacy_79.png,否,,,,,是,,"{""id"":""rogue_5_relic_legacy_79"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_5_relic_legacy_79"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_3_extraDamage[whenAttack]""},{""key"":""value"",""value"":300.0,""valueStr"":null},{""key"":""selector.buildable"",""value"":0.0,""valueStr"":""ranged""},{""key"":""selector.profession"",""value"":0.0,""valueStr"":""warrior|sniper|tank|medic|support|caster|special|pioneer""}]}]}","{""id"":""rogue_5_relic_legacy_79"",""name"":""“奉献”"",""description"":""自远古以来，这一部族笃信自己掌握着有关萨米的真相：原本万物各有声音，直到“祂”代替万物言语。"",""usage"":""远程干员攻击或治疗时，对攻击范围内一名随机敌人造成300点法术伤害"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_5_relic_legacy_79"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}",2,IS4 / IS6,是,IS4: 远程干员攻击或治疗时，对攻击范围内一名随机敌人造成150点法术伤害 || IS6: 远程干员攻击或治疗时，对攻击范围内一名随机敌人造成300点法术伤害,IS4:rogue_3_relic_fight_2 | IS6:rogue_5_relic_legacy_79
"""小格兰法洛""",IS3,水月与深蓝之树,rogue_2,231,8,,rogue_2_relic_fight_125,“小格兰法洛”,RARE,,每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。,在多局游戏中累计损失125目标生命,rogue_2_relic_fight_125,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_125.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_125.png,否,,,,,是,,"{""id"":""rogue_2_relic_fight_125"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_125"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""stun_on_reach_exit""},{""key"":""stun"",""value"":5.0,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_125"",""name"":""“小格兰法洛”"",""description"":""使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。"",""usage"":""每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_125"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计损失125目标生命"",""shortUsage"":null}",4,IS3 / IS4 / IS5 / IS7,否,IS3: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS4: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS5: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS7: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,IS3:rogue_2_relic_fight_125 | IS4:rogue_3_relic_legacy_166 | IS5:rogue_4_relic_legacy_152 | IS7:rogue_6_relic_legacy_116
"""小格兰法洛""",IS4,探索者的银凇止境,rogue_3,232,9,,rogue_3_relic_legacy_166,“小格兰法洛”,RARE,,每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。,在多局游戏中累计损失125目标生命,rogue_3_relic_legacy_166,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_166.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_166.png,否,,,,,是,,"{""id"":""rogue_3_relic_legacy_166"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_3_relic_legacy_166"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""stun_on_reach_exit""},{""key"":""stun"",""value"":5.0,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_166"",""name"":""“小格兰法洛”"",""description"":""使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。"",""usage"":""每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_166"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计损失125目标生命"",""shortUsage"":null}",4,IS3 / IS4 / IS5 / IS7,否,IS3: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS4: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS5: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS7: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,IS3:rogue_2_relic_fight_125 | IS4:rogue_3_relic_legacy_166 | IS5:rogue_4_relic_legacy_152 | IS7:rogue_6_relic_legacy_116
"""小格兰法洛""",IS5,萨卡兹的无终奇语,rogue_4,267,8,,rogue_4_relic_legacy_152,“小格兰法洛”,RARE,,每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。,在多局游戏中累计损失125目标生命,rogue_4_relic_legacy_152,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_4_relic_legacy_152.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_4/rogue_4_relic_legacy_152.png,否,,,,,是,,"{""id"":""rogue_4_relic_legacy_152"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_4_relic_legacy_152"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""stun_on_reach_exit""},{""key"":""stun"",""value"":5.0,""valueStr"":null}]}]}","{""id"":""rogue_4_relic_legacy_152"",""name"":""“小格兰法洛”"",""description"":""使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。"",""usage"":""每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_4_relic_legacy_152"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计损失125目标生命"",""shortUsage"":null}",4,IS3 / IS4 / IS5 / IS7,否,IS3: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS4: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS5: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS7: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,IS3:rogue_2_relic_fight_125 | IS4:rogue_3_relic_legacy_166 | IS5:rogue_4_relic_legacy_152 | IS7:rogue_6_relic_legacy_116
"""小格兰法洛""",IS7,沉沦者的黑流树海,rogue_6,234,8,,rogue_6_relic_legacy_116,“小格兰法洛”,RARE,,每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。,在多局游戏中累计损失125目标生命,rogue_6_relic_legacy_116,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_116.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_116.png,否,,,,,是,,"{""id"":""rogue_6_relic_legacy_116"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_116"",""buffs"":[{""key"":""global_buff_normal"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""stun_on_reach_exit""},{""key"":""stun"",""value"":5.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_116"",""name"":""“小格兰法洛”"",""description"":""使用逆向工程分析“伊比利亚之眼”后制作的照射装置，能够洞穿层层阴云，也可暂时驱退强敌。"",""usage"":""每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_116"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计损失125目标生命"",""shortUsage"":null}",4,IS3 / IS4 / IS5 / IS7,否,IS3: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS4: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS5: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩 || IS7: 每次敌人进入保护目标点时，立刻对全场所有敌人造成5秒晕眩,IS3:rogue_2_relic_fight_125 | IS4:rogue_3_relic_legacy_166 | IS5:rogue_4_relic_legacy_152 | IS7:rogue_6_relic_legacy_116
"""岁怒""",IS3,水月与深蓝之树,rogue_2,234,8,,rogue_2_relic_fight_108,“岁怒”,SUPER_RARE,,每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害,巨兽昂首，天地惊。,携带不小于3名特种干员胜利一场战斗,rogue_2_relic_fight_108,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_108.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_108.png,是,,,,,是,,"{""id"":""rogue_2_relic_fight_108"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_108"",""buffs"":[{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_1_random_damage_on_born""},{""key"":""damage"",""value"":3000.0,""valueStr"":null},{""key"":""range_radius"",""value"":1.5,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_108"",""name"":""“岁怒”"",""description"":""巨兽昂首，天地惊。"",""usage"":""每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_108"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""携带不小于3名特种干员胜利一场战斗"",""shortUsage"":null}",2,IS3 / IS4,否,IS3: 每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害 || IS4: 每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害,IS3:rogue_2_relic_fight_108 | IS4:rogue_3_relic_legacy_157
"""岁怒""",IS4,探索者的银凇止境,rogue_3,229,9,,rogue_3_relic_legacy_157,“岁怒”,SUPER_RARE,,每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害,巨兽昂首，天地惊。,携带不小于3名特种干员胜利一场战斗,rogue_3_relic_legacy_157,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_3_relic_legacy_157.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_3/rogue_3_relic_legacy_157.png,是,,,,,是,,"{""id"":""rogue_3_relic_legacy_157"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_3_relic_legacy_157"",""buffs"":[{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_1_random_damage_on_born""},{""key"":""damage"",""value"":3000.0,""valueStr"":null},{""key"":""range_radius"",""value"":1.5,""valueStr"":null}]}]}","{""id"":""rogue_3_relic_legacy_157"",""name"":""“岁怒”"",""description"":""巨兽昂首，天地惊。"",""usage"":""每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_3_relic_legacy_157"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""携带不小于3名特种干员胜利一场战斗"",""shortUsage"":null}",2,IS3 / IS4,否,IS3: 每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害 || IS4: 每次部署我方单位时，对场上随机一个敌人及其周围造成3000点法术伤害,IS3:rogue_2_relic_fight_108 | IS4:rogue_3_relic_legacy_157
"""文明的存续""",IS1,刻俄柏的灰蕈迷境,legacy_roguelike,91,,,relic_91,“文明的存续”,SUPER_RARE,16,所有敌方单位受到的真实伤害+150%,小小的黑色王冠。,？？？,relic_91,,,否,,,,,是,,,,"{""id"":""relic_91"",""name"":""“文明的存续”"",""description"":""小小的黑色王冠。"",""usage"":""所有敌方单位受到的真实伤害+150%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""relic_91"",""type"":""RELIC"",""rarity"":""SUPER_RARE"",""value"":16,""sortId"":91,""unlockCond"":""CompleteGameCondition8"",""unlockCondDesc"":""？？？"",""unlockCondParams"":[""1"",""ro_ending_3""],""stableUnlockCond"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有敌方单位受到的真实伤害+150% || IS2: 所有敌方单位受到的真实伤害+150% || IS3: 所有敌方单位受到的真实伤害+150% || IS4: 所有敌方单位受到的真实伤害+150% || IS5: 所有敌方单位受到的真实伤害+150% || IS6: 所有敌方单位受到的真实伤害+150% || IS7: 所有敌方单位受到的真实伤害+150%,IS1:relic_91 | IS2:rogue_1_relic_q32 | IS3:rogue_2_relic_fight_117 | IS4:rogue_3_relic_legacy_161 | IS5:rogue_4_relic_legacy_149 | IS6:rogue_5_relic_legacy_19 | IS7:rogue_6_relic_legacy_11
"""文明的存续""",IS2,傀影与猩红孤钻,rogue_1,171,4,,rogue_1_relic_q32,“文明的存续”,SUPER_RARE,,所有敌方单位受到的真实伤害+150%,小小的黑色王冠。,？？？,rogue_1_relic_q32,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_1_relic_q32.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_1/rogue_1_relic_q32.png,否,,,,,是,,"{""id"":""rogue_1_relic_q32"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_1_relic_q32"",""buffs"":[{""key"":""global_buff_stack_base_one"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""enemy_damage_scale[pure]""},{""key"":""damage_scale"",""value"":2.5,""valueStr"":null}]}]}","{""id"":""rogue_1_relic_q32"",""name"":""“文明的存续”"",""description"":""小小的黑色王冠。"",""usage"":""所有敌方单位受到的真实伤害+150%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_1_relic_q32"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":91,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":""？？？"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有敌方单位受到的真实伤害+150% || IS2: 所有敌方单位受到的真实伤害+150% || IS3: 所有敌方单位受到的真实伤害+150% || IS4: 所有敌方单位受到的真实伤害+150% || IS5: 所有敌方单位受到的真实伤害+150% || IS6: 所有敌方单位受到的真实伤害+150% || IS7: 所有敌方单位受到的真实伤害+150%,IS1:relic_91 | IS2:rogue_1_relic_q32 | IS3:rogue_2_relic_fight_117 | IS4:rogue_3_relic_legacy_161 | IS5:rogue_4_relic_legacy_149 | IS6:rogue_5_relic_legacy_19 | IS7:rogue_6_relic_legacy_11
"""文明的存续""",IS3,水月与深蓝之树,rogue_2,227,8,,rogue_2_relic_fight_117,“文明的存续”,SUPER_RARE,,所有敌方单位受到的真实伤害+150%,小小的黑色王冠。,？？？,rogue_2_relic_fight_117,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_2_relic_fight_117.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_2/rogue_2_relic_fight_117.png,是,,,,,是,,"{""id"":""rogue_2_relic_fight_117"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_2_relic_fight_117"",""buffs"":[{""key"":""global_buff_stack_base_one"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""enemy_damage_scale[pure]""},{""key"":""damage_scale"",""value"":2.5,""valueStr"":null}]}]}","{""id"":""rogue_2_relic_fight_117"",""name"":""“文明的存续”"",""description"":""小小的黑色王冠。"",""usage"":""所有敌方单位受到的真实伤害+150%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_2_relic_fight_117"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""？？？"",""shortUsage"":null}",7,IS1 / IS2 / IS3 / IS4 / IS5 / IS6 / IS7,否,IS1: 所有敌方单位受到的真实伤害+150% || IS2: 所有敌方单位受到的真实伤害+150% || IS3: 所有敌方单位受到的真实伤害+150% || IS4: 所有敌方单位受到的真实伤害+150% || IS5: 所有敌方单位受到的真实伤害+150% || IS6: 所有敌方单位受到的真实伤害+150% || IS7: 所有敌方单位受到的真实伤害+150%,IS1:relic_91 | IS2:rogue_1_relic_q32 | IS3:rogue_2_relic_fight_117 | IS4:rogue_3_relic_legacy_161 | IS5:rogue_4_relic_legacy_149 | IS6:rogue_5_relic_legacy_19 | IS7:rogue_6_relic_legacy_11
