canonical_key,is,theme,topic_id,order_id,group_id,category,relic_id,name,official_rarity,official_value,effect,description,unlock,icon_id,icon_url,local_icon,is_special,enroll_id,game_rarity,game_value,game_effect,enabled,notes,params_json,mechanics_json,raw_json
护愈之手,IS7,沉沦者的黑流树海,rogue_6,172,4,,rogue_6_relic_hand_6,护愈之手,SUPER_RARE,,疗养师、行医、护佑者攻击范围内的我方干员免疫异常状态，拥有医者-地缘策略时，溢出的治疗量可以转化成等量的屏障（最大为100%生命上限）,将心比心，时刻呵护。,,rogue_6_relic_hand_6,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_hand_6.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_hand_6.png,是,,,,,是,,"{""id"":""rogue_6_relic_hand_6"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_hand_6"",""buffs"":[{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_6_medic_book""},{""key"":""selector.sub_profession"",""value"":0.0,""valueStr"":""healer|wandermedic|blessing""}]}]}","{""id"":""rogue_6_relic_hand_6"",""name"":""护愈之手"",""description"":""将心比心，时刻呵护。"",""usage"":""疗养师、行医、护佑者攻击范围内的我方干员免疫异常状态，拥有医者-地缘策略时，溢出的治疗量可以转化成等量的屏障（最大为100%生命上限）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_hand_6"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
剿袭之手,IS7,沉沦者的黑流树海,rogue_6,173,4,,rogue_6_relic_hand_7,剿袭之手,SUPER_RARE,,敌人进入秘术师、神射手、猎手的攻击范围内时，受到一次攻击力300%的法术或物理伤害和50%的法术或物理脆弱（持续3秒）,视域之内，寸草不生。,选择【远程战术分队】完成游戏结局,rogue_6_relic_hand_7,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_hand_7.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_hand_7.png,是,,,,,是,,"{""id"":""rogue_6_relic_hand_7"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_hand_7"",""buffs"":[{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_6_special_book_magic""},{""key"":""weak[magic][limit]"",""value"":3.0,""valueStr"":null},{""key"":""selector.sub_profession"",""value"":0.0,""valueStr"":""mystic""},{""key"":""damage_scale"",""value"":1.5,""valueStr"":null},{""key"":""atk_scale"",""value"":3.0,""valueStr"":null}]},{""key"":""char_ability_new"",""blackboard"":[{""key"":""key"",""value"":0.0,""valueStr"":""rogue_6_special_book_physics""},{""key"":""weak[phy][limit]"",""value"":3.0,""valueStr"":null},{""key"":""selector.sub_profession"",""value"":0.0,""valueStr"":""longrange|hunter""},{""key"":""damage_scale"",""value"":1.5,""valueStr"":null},{""key"":""atk_scale"",""value"":3.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_hand_7"",""name"":""剿袭之手"",""description"":""视域之内，寸草不生。"",""usage"":""敌人进入秘术师、神射手、猎手的攻击范围内时，受到一次攻击力300%的法术或物理伤害和50%的法术或物理脆弱（持续3秒）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_hand_7"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""SUPER_RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""选择【远程战术分队】完成游戏结局"",""shortUsage"":null}"
钝爪-新典训,IS7,沉沦者的黑流树海,rogue_6,174,4,,rogue_6_relic_assign_1,钝爪-新典训,NORMAL,,立即进阶一个【先锋】干员（不消耗希望），并使其：每次开启技能后攻击力+10%（最多+60%）,一套新的强力装备，一颗更加勇往直前的心。,,rogue_6_relic_assign_1,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_1.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_1.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_1"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""PIONEER"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_1"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_pioneer_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_1"",""name"":""钝爪-新典训"",""description"":""一套新的强力装备，一颗更加勇往直前的心。"",""usage"":""立即进阶一个【先锋】干员（不消耗希望），并使其：每次开启技能后攻击力+10%（最多+60%）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_1"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
断杖-新典训,IS7,沉沦者的黑流树海,rogue_6,175,4,,rogue_6_relic_assign_2,断杖-新典训,NORMAL,,立即进阶一个【术师】干员（不消耗希望），并使其：攻击时降低目标5点法术抗性（最多降低25）,“我在垃圾桶里看到一本莱塔尼亚教材，是哪位干员不小心丢失的吗？”,,rogue_6_relic_assign_2,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_2.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_2.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_2"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""CASTER"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_2"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_caster_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_2"",""name"":""断杖-新典训"",""description"":""“我在垃圾桶里看到一本莱塔尼亚教材，是哪位干员不小心丢失的吗？”"",""usage"":""立即进阶一个【术师】干员（不消耗希望），并使其：攻击时降低目标5点法术抗性（最多降低25）"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_2"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
折戟-新典训,IS7,沉沦者的黑流树海,rogue_6,176,4,,rogue_6_relic_assign_3,折戟-新典训,NORMAL,,立即进阶一个【近卫】干员（不消耗希望），并使其：首次被击倒时回复100%生命,百步之外，弩箭与法术更快，但三步之内，还是剑更快。,,rogue_6_relic_assign_3,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_3.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_3.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_3"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""WARRIOR"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_3"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_warrior_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_3"",""name"":""折戟-新典训"",""description"":""百步之外，弩箭与法术更快，但三步之内，还是剑更快。"",""usage"":""立即进阶一个【近卫】干员（不消耗希望），并使其：首次被击倒时回复100%生命"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_3"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
铁卫-新典训,IS7,沉沦者的黑流树海,rogue_6,177,4,,rogue_6_relic_assign_4,铁卫-新典训,NORMAL,,立即进阶一个【重装】干员（不消耗希望），并使其：受到攻击时回复2技力,逝去的战士已成为划痕，永远被铭记于坚盾之上。,,rogue_6_relic_assign_4,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_4.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_4.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_4"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""TANK"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_4"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_tank_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_4"",""name"":""铁卫-新典训"",""description"":""逝去的战士已成为划痕，永远被铭记于坚盾之上。"",""usage"":""立即进阶一个【重装】干员（不消耗希望），并使其：受到攻击时回复2技力"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_4"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
残弩-新典训,IS7,沉沦者的黑流树海,rogue_6,178,4,,rogue_6_relic_assign_5,残弩-新典训,NORMAL,,立即进阶一个【狙击】干员（不消耗希望），并使其：攻击时无视目标50%的防御,“没射中不是你准头不行，给我加大火力，再来！”,,rogue_6_relic_assign_5,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_5.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_5.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_5"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""SNIPER"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_5"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_sniper_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_5"",""name"":""残弩-新典训"",""description"":""“没射中不是你准头不行，给我加大火力，再来！”"",""usage"":""立即进阶一个【狙击】干员（不消耗希望），并使其：攻击时无视目标50%的防御"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_5"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
医者-新典训,IS7,沉沦者的黑流树海,rogue_6,179,4,,rogue_6_relic_assign_6,医者-新典训,NORMAL,,立即进阶一个【医疗】干员（不消耗希望），并使其：治疗时使目标获得2技力,“我成为医疗干员的初衷是希望没有人再来找我看病，如果失业我也是心甘情愿的。”,,rogue_6_relic_assign_6,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_6.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_6.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_6"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""MEDIC"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_6"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_medic_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_6"",""name"":""医者-新典训"",""description"":""“我成为医疗干员的初衷是希望没有人再来找我看病，如果失业我也是心甘情愿的。”"",""usage"":""立即进阶一个【医疗】干员（不消耗希望），并使其：治疗时使目标获得2技力"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_6"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
锈刃-新典训,IS7,沉沦者的黑流树海,rogue_6,180,4,,rogue_6_relic_assign_7,锈刃-新典训,NORMAL,,立即进阶一个【特种】干员（不消耗希望），并使其：再部署时间-50%,即便是经常与特种干员进行实战练习的老手，依然无法精准把握“准备好被打”的时机。,,rogue_6_relic_assign_7,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_7.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_7.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_7"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""SPECIAL"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_7"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_special_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_7"",""name"":""锈刃-新典训"",""description"":""即便是经常与特种干员进行实战练习的老手，依然无法精准把握“准备好被打”的时机。"",""usage"":""立即进阶一个【特种】干员（不消耗希望），并使其：再部署时间-50%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_7"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
支柱-新典训,IS7,沉沦者的黑流树海,rogue_6,181,4,,rogue_6_relic_assign_8,支柱-新典训,NORMAL,,立即进阶一个【辅助】干员（不消耗希望），并使其：攻击范围内的敌人防御力和法术抗性-40%,别试图为辅助干员指定行动点位，他们自己的策略往往比制定好的计划更有效。,,rogue_6_relic_assign_8,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_8.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_8.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_8"",""checkCharBoxTypes"":[""PROFESSION"",""UPGRADE""],""checkCharBoxParams"":[{""valueProfessionMask"":""SUPPORT"",""valueStrs"":null,""valueInt"":0},{""valueProfessionMask"":""NONE"",""valueStrs"":null,""valueInt"":0}]}","{""id"":""rogue_6_relic_assign_8"",""buffs"":[{""key"":""immediate_reward"",""blackboard"":[{""key"":""id"",""value"":0.0,""valueStr"":""rogue_6_upgrade_ticket_support_from_relic""},{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_8"",""name"":""支柱-新典训"",""description"":""别试图为辅助干员指定行动点位，他们自己的策略往往比制定好的计划更有效。"",""usage"":""立即进阶一个【辅助】干员（不消耗希望），并使其：攻击范围内的敌人防御力和法术抗性-40%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_8"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""NORMAL"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
疗养礼品卡,IS7,沉沦者的黑流树海,rogue_6,182,4,,rogue_6_relic_assign_9,疗养礼品卡,RARE,,下一个招募或进阶的干员攻击速度+50,疗养庭院永远欢迎想和朋友一起来放松身心的干员。,,rogue_6_relic_assign_9,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_9.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_9.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_9"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_9"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_9""}]}]}","{""id"":""rogue_6_relic_assign_9"",""name"":""疗养礼品卡"",""description"":""疗养庭院永远欢迎想和朋友一起来放松身心的干员。"",""usage"":""下一个招募或进阶的干员攻击速度+50"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_9"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
指中狼,IS7,沉沦者的黑流树海,rogue_6,183,4,,rogue_6_relic_assign_10,指中狼,RARE,,下一个招募或进阶的干员无法开启技能，但攻击力+100%，攻击速度+50,这种野蛮的斗殴方式在叙拉古街头被逐渐取缔，现在想要观赏一场酣畅淋漓的“狼斗”并非易事。,,rogue_6_relic_assign_10,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_10.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_10.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_10"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_10"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_10""}]}]}","{""id"":""rogue_6_relic_assign_10"",""name"":""指中狼"",""description"":""这种野蛮的斗殴方式在叙拉古街头被逐渐取缔，现在想要观赏一场酣畅淋漓的“狼斗”并非易事。"",""usage"":""下一个招募或进阶的干员无法开启技能，但攻击力+100%，攻击速度+50"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_10"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
"""老妈的鼓励""",IS7,沉沦者的黑流树海,rogue_6,184,4,,rogue_6_relic_assign_11,“老妈的鼓励”,RARE,,下一个招募或进阶的干员首次部署时攻击力+50%,约翰老妈旗下最畅销的能量棒，解决了大部分不爱吃早餐的干员低血糖的问题。据说每一根的包装内都有不同的鼓励语，用于开启崭新的一天。,,rogue_6_relic_assign_11,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_11.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_11.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_11"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_11"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_11""}]}]}","{""id"":""rogue_6_relic_assign_11"",""name"":""“老妈的鼓励”"",""description"":""约翰老妈旗下最畅销的能量棒，解决了大部分不爱吃早餐的干员低血糖的问题。据说每一根的包装内都有不同的鼓励语，用于开启崭新的一天。"",""usage"":""下一个招募或进阶的干员首次部署时攻击力+50%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_11"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
发泡胶,IS7,沉沦者的黑流树海,rogue_6,185,4,,rogue_6_relic_assign_12,发泡胶,RARE,,下一个招募或进阶的干员攻击速度-50，攻击力+120%,“就是你没收好的发泡胶绊了我一脚？！我鞋被粘在地上了，别跑——”,,rogue_6_relic_assign_12,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_12.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_12.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_12"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_12"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_12""}]}]}","{""id"":""rogue_6_relic_assign_12"",""name"":""发泡胶"",""description"":""“就是你没收好的发泡胶绊了我一脚？！我鞋被粘在地上了，别跑——”"",""usage"":""下一个招募或进阶的干员攻击速度-50，攻击力+120%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_12"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
零食盒,IS7,沉沦者的黑流树海,rogue_6,186,4,,rogue_6_relic_assign_13,零食盒,RARE,,下一个招募或进阶的干员的技能会自动开启，技力需求-20%,“我好像一不小心发现了博士的小金库——”,,rogue_6_relic_assign_13,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_13.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_13.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_13"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_13"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_13""}]}]}","{""id"":""rogue_6_relic_assign_13"",""name"":""零食盒"",""description"":""“我好像一不小心发现了博士的小金库——”"",""usage"":""下一个招募或进阶的干员的技能会自动开启，技力需求-20%"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_13"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
静谧扩香石,IS7,沉沦者的黑流树海,rogue_6,187,4,,rogue_6_relic_assign_14,静谧扩香石,RARE,,下一个招募或进阶的干员攻击范围内的所有干员每3秒获得1点技力,多种助眠香型可选，只需一滴，即享美梦。,,rogue_6_relic_assign_14,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_14.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_14.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_14"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_14"",""buffs"":[{""key"":""next_recruit_upgrade_char_buff"",""blackboard"":[{""key"":""char_buff"",""value"":0.0,""valueStr"":""rogue_6_from_relic_14""}]}]}","{""id"":""rogue_6_relic_assign_14"",""name"":""静谧扩香石"",""description"":""多种助眠香型可选，只需一滴，即享美梦。"",""usage"":""下一个招募或进阶的干员攻击范围内的所有干员每3秒获得1点技力"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_14"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
幸运饼干,IS7,沉沦者的黑流树海,rogue_6,188,4,,rogue_6_relic_assign_15,幸运饼干,RARE,,获得此收藏品时，使随机2名干员的技力回复速度+0.8/秒,塞着博士寄语纸条的饼干，吃到纸条的干员可以让博士满足一个小心愿。据不完全统计，博士至少已经收到几十张字迹被洇湿的纸条了——数量和发出去的小饼干不相上下。,,rogue_6_relic_assign_15,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_assign_15.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_assign_15.png,否,,,,,是,,"{""id"":""rogue_6_relic_assign_15"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_assign_15"",""buffs"":[{""key"":""rand_gain_char_buff"",""blackboard"":[{""key"":""char_buff_list"",""value"":0.0,""valueStr"":""rogue_6_from_relic_15""},{""key"":""count"",""value"":2.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_assign_15"",""name"":""幸运饼干"",""description"":""塞着博士寄语纸条的饼干，吃到纸条的干员可以让博士满足一个小心愿。据不完全统计，博士至少已经收到几十张字迹被洇湿的纸条了——数量和发出去的小饼干不相上下。"",""usage"":""获得此收藏品时，使随机2名干员的技力回复速度+0.8/秒"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_assign_15"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":false,""tinyIconColor"":null,""unlockCondDesc"":null,""shortUsage"":null}"
罗德岛战术电台,IS7,沉沦者的黑流树海,rogue_6,189,5,,rogue_6_relic_legacy_21,罗德岛战术电台,RARE,,战斗后掉落招募券时，增加一个可选项,保持联络，支援马上抵达。,在多局游戏中累计招募总共70名干员,rogue_6_relic_legacy_21,https://torappu.prts.wiki/assets/roguelike_topic_itempic/rogue_6_relic_legacy_21.png,../../Assets/_Game/Resources/RogueRelics/Icons/rogue_6/rogue_6_relic_legacy_21.png,否,,,,,是,,"{""id"":""rogue_6_relic_legacy_21"",""checkCharBoxTypes"":{},""checkCharBoxParams"":{}}","{""id"":""rogue_6_relic_legacy_21"",""buffs"":[{""key"":""battle_extra_recruit_ticket"",""blackboard"":[{""key"":""count"",""value"":1.0,""valueStr"":null}]}]}","{""id"":""rogue_6_relic_legacy_21"",""name"":""罗德岛战术电台"",""description"":""保持联络，支援马上抵达。"",""usage"":""战斗后掉落招募券时，增加一个可选项"",""obtainApproach"":""在集成战略模式中获得"",""iconId"":""rogue_6_relic_legacy_21"",""itemIconGroupId"":null,""type"":""RELIC"",""subType"":""NONE"",""rarity"":""RARE"",""sortId"":999,""canSacrifice"":true,""tinyIconColor"":null,""unlockCondDesc"":""在多局游戏中累计招募总共70名干员"",""shortUsage"":null}"
